"number","issue","created_by","created_at"
"223857615","1657","Tarrasch","2016-06-06 02:42:08"
"210802760","1656","mention-bot","2016-04-16 12:21:23"
"210253154","1655","Tarrasch","2016-04-15 02:12:30"
"210268816","1655","dlstadther","2016-04-15 03:22:18"
"210329724","1655","Tarrasch","2016-04-15 07:34:27"
"210422951","1655","dlstadther","2016-04-15 11:23:39"
"234257424","1654","javrasya","2016-07-21 13:45:30"
"234441267","1654","Tarrasch","2016-07-22 02:48:05"
"250127864","1654","mambistats","2016-09-28 10:16:23"
"250351752","1654","Tarrasch","2016-09-29 02:04:00"
"250388557","1654","mambistats","2016-09-29 07:11:48"
"209898322","1653","mention-bot","2016-04-14 11:51:00"
"210247178","1653","Tarrasch","2016-04-15 02:01:25"
"210263997","1653","dlstadther","2016-04-15 03:03:57"
"210330154","1653","Tarrasch","2016-04-15 07:35:03"
"211379387","1653","dlstadther","2016-04-18 13:30:37"
"211437860","1653","alexdebrie","2016-04-18 15:41:43"
"211496524","1653","dlstadther","2016-04-18 17:45:42"
"211514941","1653","alexdebrie","2016-04-18 18:25:26"
"209892518","1652","mention-bot","2016-04-14 11:41:05"
"209731724","1651","mention-bot","2016-04-14 02:46:29"
"209732065","1651","dlstadther","2016-04-14 02:47:28"
"209890804","1651","dlstadther","2016-04-14 11:36:41"
"209520841","1650","erikbern","2016-04-13 15:51:28"
"209749472","1650","Tarrasch","2016-04-14 03:55:18"
"210060720","1650","traviscook21","2016-04-14 17:23:38"
"210252199","1650","Tarrasch","2016-04-15 02:10:14"
"212553396","1650","traviscook21","2016-04-20 18:41:50"
"208800710","1649","mention-bot","2016-04-12 08:57:47"
"208809078","1649","Tarrasch","2016-04-12 09:15:09"
"209190067","1649","Tarrasch","2016-04-13 01:57:08"
"208530898","1648","mention-bot","2016-04-11 19:59:35"
"208543473","1648","gpoulin","2016-04-11 20:24:12"
"208544564","1648","gpoulin","2016-04-11 20:28:00"
"208556457","1648","wires","2016-04-11 20:52:06"
"208561634","1648","gpoulin","2016-04-11 21:09:27"
"208568349","1648","wires","2016-04-11 21:22:21"
"208577878","1648","gpoulin","2016-04-11 21:51:35"
"208879506","1648","dlstadther","2016-04-12 12:27:53"
"209189345","1648","Tarrasch","2016-04-13 01:54:18"
"209200075","1648","dlstadther","2016-04-13 02:37:11"
"209383842","1648","wires","2016-04-13 11:39:23"
"209396690","1648","dlstadther","2016-04-13 12:02:57"
"209747556","1648","Tarrasch","2016-04-14 03:49:53"
"208367933","1647","erikbern","2016-04-11 14:14:59"
"208409346","1647","wires","2016-04-11 15:44:15"
"208416569","1647","erikbern","2016-04-11 15:53:09"
"208427183","1647","wires","2016-04-11 16:05:57"
"208429269","1647","wires","2016-04-11 16:10:00"
"208452151","1647","wires","2016-04-11 17:08:13"
"208465075","1647","wires","2016-04-11 17:32:28"
"208470110","1647","erikbern","2016-04-11 17:47:59"
"208471346","1647","wires","2016-04-11 17:50:48"
"208525043","1647","wires","2016-04-11 19:46:55"
"208529612","1647","dlstadther","2016-04-11 19:55:08"
"208530536","1647","wires","2016-04-11 19:58:23"
"208531092","1647","wires","2016-04-11 20:00:14"
"242955283","1647","timiyay","2016-08-28 04:14:18"
"243231492","1647","dewet22","2016-08-29 19:38:41"
"243472680","1647","wires","2016-08-30 15:10:31"
"279495522","1647","cmmp","2017-02-13 19:26:42"
"279496562","1647","dlstadther","2017-02-13 19:30:29"
"279498142","1647","cmmp","2017-02-13 19:36:02"
"281112172","1647","wires","2017-02-20 15:44:30"
"208339178","1646","stephenpascoe","2016-04-11 13:21:47"
"208368380","1646","erikbern","2016-04-11 14:16:36"
"208368439","1646","erikbern","2016-04-11 14:16:49"
"208248306","1645","Tarrasch","2016-04-11 09:25:04"
"208369441","1645","erikbern","2016-04-11 14:18:54"
"208661070","1645","Tarrasch","2016-04-12 01:51:53"
"207970894","1644","mention-bot","2016-04-10 11:58:56"
"208012888","1644","erikbern","2016-04-10 16:34:35"
"208017924","1644","ej81","2016-04-10 17:07:06"
"208046355","1644","erikbern","2016-04-10 19:12:57"
"208119133","1644","Tarrasch","2016-04-11 01:59:16"
"208220259","1644","ej81","2016-04-11 08:17:05"
"208369955","1644","erikbern","2016-04-11 14:19:59"
"207809687","1643","mention-bot","2016-04-09 15:47:53"
"208118189","1643","Tarrasch","2016-04-11 01:52:28"
"207569372","1642","mention-bot","2016-04-08 19:27:40"
"207555438","1641","dlstadther","2016-04-08 18:53:40"
"208117518","1641","Tarrasch","2016-04-11 01:50:59"
"207392570","1640","erikbern","2016-04-08 11:32:24"
"207392630","1640","erikbern","2016-04-08 11:32:29"
"208115595","1640","Tarrasch","2016-04-11 01:47:41"
"207392917","1639","erikbern","2016-04-08 11:32:51"
"207276363","1638","mention-bot","2016-04-08 07:37:36"
"206934172","1637","neilisaac","2016-04-07 14:35:53"
"207179622","1637","Tarrasch","2016-04-08 02:23:50"
"207182126","1637","Tarrasch","2016-04-08 02:37:19"
"206918527","1636","erikbern","2016-04-07 13:56:35"
"206783612","1635","Tarrasch","2016-04-07 09:34:36"
"206658782","1634","Tarrasch","2016-04-07 02:16:55"
"206933500","1634","neilisaac","2016-04-07 14:33:50"
"207179783","1634","Tarrasch","2016-04-08 02:25:09"
"206069894","1633","dlstadther","2016-04-06 01:51:34"
"206085994","1633","Tarrasch","2016-04-06 02:23:56"
"206086896","1633","Tarrasch","2016-04-06 02:30:07"
"206111703","1633","brianestlin","2016-04-06 04:17:25"
"206113533","1633","brianestlin","2016-04-06 04:25:50"
"206115821","1633","Tarrasch","2016-04-06 04:44:03"
"205887648","1632","deuxpi","2016-04-05 16:40:06"
"205904397","1632","smartkiwi","2016-04-05 17:15:31"
"205905924","1632","smartkiwi","2016-04-05 17:19:13"
"205591308","1631","erikbern","2016-04-05 01:52:47"
"205616083","1631","Tarrasch","2016-04-05 02:48:32"
"205094730","1630","erikbern","2016-04-04 01:11:39"
"205103201","1630","ChrisBeaumont","2016-04-04 02:05:51"
"205237649","1630","Tarrasch","2016-04-04 10:44:53"
"205402664","1630","ChrisBeaumont","2016-04-04 17:19:41"
"205511417","1630","erikbern","2016-04-04 21:47:01"
"205514521","1630","ChrisBeaumont","2016-04-04 21:57:06"
"205517042","1630","ChrisBeaumont","2016-04-04 22:05:27"
"255286959","1630","Tarrasch","2016-10-21 03:46:33"
"255420637","1630","ChrisBeaumont","2016-10-21 16:22:27"
"257488120","1630","Tarrasch","2016-11-01 04:48:48"
"205109839","1629","Tarrasch","2016-04-04 02:52:23"
"205248071","1629","dlstadther","2016-04-04 11:13:18"
"209954523","1629","dlstadther","2016-04-14 13:55:16"
"210248336","1629","Tarrasch","2016-04-15 02:03:11"
"210447703","1629","dlstadther","2016-04-15 12:36:18"
"211703512","1629","Tarrasch","2016-04-19 02:52:17"
"204631315","1628","erikbern","2016-04-02 02:22:57"
"204631453","1628","erikbern","2016-04-02 02:23:17"
"205107725","1627","Tarrasch","2016-04-04 02:39:25"
"205467940","1627","nugend","2016-04-04 19:53:16"
"211482674","1627","nugend","2016-04-18 17:17:42"
"211699970","1627","Tarrasch","2016-04-19 02:35:34"
"211944542","1627","nugend","2016-04-19 14:26:53"
"212215321","1627","Tarrasch","2016-04-20 02:23:33"
"213007630","1627","nugend","2016-04-21 16:46:13"
"213214364","1627","Tarrasch","2016-04-22 02:33:52"
"213496169","1627","nugend","2016-04-22 16:17:23"
"215603344","1627","nugend","2016-04-29 00:48:00"
"215615879","1627","Tarrasch","2016-04-29 02:58:08"
"215746227","1627","nugend","2016-04-29 15:03:35"
"216722606","1627","Tarrasch","2016-05-04 02:07:23"
"216883638","1627","nugend","2016-05-04 14:32:34"
"204667865","1626","Tarrasch","2016-04-02 07:40:03"
"205125903","1626","Tarrasch","2016-04-04 04:01:34"
"206177994","1626","Tarrasch","2016-04-06 07:23:55"
"204322325","1625","riga","2016-04-01 09:10:42"
"204333505","1625","Tarrasch","2016-04-01 09:47:56"
"204334164","1625","riga","2016-04-01 09:50:45"
"204339807","1625","Tarrasch","2016-04-01 10:16:26"
"204395076","1625","erikbern","2016-04-01 13:23:05"
"204416371","1625","riga","2016-04-01 14:26:22"
"204417990","1625","erikbern","2016-04-01 14:32:12"
"204420989","1625","riga","2016-04-01 14:39:55"
"204426391","1625","erikbern","2016-04-01 14:52:04"
"204433032","1625","riga","2016-04-01 15:10:24"
"204453289","1625","riga","2016-04-01 16:09:34"
"205323171","1625","dlstadther","2016-04-04 14:31:44"
"205330968","1625","riga","2016-04-04 14:49:13"
"205601767","1625","Tarrasch","2016-04-05 02:22:10"
"205609723","1625","Tarrasch","2016-04-05 02:34:54"
"206178392","1625","riga","2016-04-06 07:24:55"
"206197471","1625","Tarrasch","2016-04-06 08:01:51"
"206247710","1625","riga","2016-04-06 09:14:19"
"206358629","1625","riga","2016-04-06 12:58:19"
"206510455","1625","daveFNbuck","2016-04-06 18:47:33"
"206513517","1625","riga","2016-04-06 18:57:48"
"206657994","1625","Tarrasch","2016-04-07 02:10:00"
"206706623","1625","riga","2016-04-07 05:47:27"
"206711957","1625","Tarrasch","2016-04-07 06:22:01"
"206712027","1625","riga","2016-04-07 06:22:17"
"206712357","1625","Tarrasch","2016-04-07 06:23:17"
"206734840","1625","riga","2016-04-07 07:24:36"
"204224412","1624","Tarrasch","2016-04-01 03:06:16"
"204513904","1624","dlstadther","2016-04-01 18:45:06"
"205105937","1624","Tarrasch","2016-04-04 02:25:20"
"205127968","1624","Tarrasch","2016-04-04 04:06:34"
"205247926","1624","dlstadther","2016-04-04 11:12:24"
"205334551","1624","dlstadther","2016-04-04 14:55:06"
"205336415","1624","erikbern","2016-04-04 14:58:01"
"205337765","1624","dlstadther","2016-04-04 14:59:50"
"205600053","1624","Tarrasch","2016-04-05 02:12:55"
"205610305","1624","dlstadther","2016-04-05 02:35:49"
"206662360","1624","dlstadther","2016-04-07 02:32:05"
"206671582","1624","Tarrasch","2016-04-07 02:55:25"
"206858383","1624","dlstadther","2016-04-07 12:30:37"
"207178821","1624","Tarrasch","2016-04-08 02:18:59"
"207180094","1624","dlstadther","2016-04-08 02:27:51"
"208119309","1624","Tarrasch","2016-04-11 02:01:34"
"208311721","1624","dlstadther","2016-04-11 12:12:02"
"208368812","1624","erikbern","2016-04-11 14:17:39"
"208397931","1624","dlstadther","2016-04-11 15:17:45"
"208398267","1624","erikbern","2016-04-11 15:18:53"
"208435741","1624","erikbern","2016-04-11 16:30:45"
"208466044","1624","dlstadther","2016-04-11 17:34:55"
"208470459","1624","erikbern","2016-04-11 17:48:46"
"208480356","1624","dlstadther","2016-04-11 18:06:42"
"208505945","1624","dlstadther","2016-04-11 19:09:30"
"208506881","1624","erikbern","2016-04-11 19:11:19"
"208512512","1624","dlstadther","2016-04-11 19:23:15"
"208661655","1624","Tarrasch","2016-04-12 01:54:55"
"208675325","1624","erikbern","2016-04-12 02:36:42"
"208859252","1624","dlstadther","2016-04-12 11:41:42"
"208881414","1624","erikbern","2016-04-12 12:33:35"
"209052130","1624","dlstadther","2016-04-12 18:54:10"
"209054019","1624","erikbern","2016-04-12 18:59:56"
"209057860","1624","dlstadther","2016-04-12 19:09:56"
"209060346","1624","dlstadther","2016-04-12 19:16:03"
"209065853","1624","dlstadther","2016-04-12 19:29:53"
"209069565","1624","dlstadther","2016-04-12 19:34:15"
"209189861","1624","Tarrasch","2016-04-13 01:56:17"
"209200619","1624","dlstadther","2016-04-13 02:40:18"
"209208141","1624","Tarrasch","2016-04-13 03:13:30"
"209381541","1624","dlstadther","2016-04-13 11:35:35"
"209497788","1624","erikbern","2016-04-13 15:07:05"
"209498588","1624","dlstadther","2016-04-13 15:09:29"
"209498805","1624","dlstadther","2016-04-13 15:10:05"
"209499953","1624","erikbern","2016-04-13 15:11:51"
"209502193","1624","dlstadther","2016-04-13 15:15:23"
"209555342","1624","dlstadther","2016-04-13 17:27:57"
"209599981","1624","erikbern","2016-04-13 19:11:08"
"215648088","1624","ulzha","2016-04-29 07:33:24"
"216721707","1624","Tarrasch","2016-05-04 02:04:44"
"204055666","1623","dlstadther","2016-03-31 17:59:56"
"204063592","1623","erikbern","2016-03-31 18:20:44"
"204208174","1623","Tarrasch","2016-04-01 02:11:28"
"204309661","1623","joemeszaros","2016-04-01 08:39:44"
"204311852","1623","Tarrasch","2016-04-01 08:49:38"
"204362485","1623","dlstadther","2016-04-01 11:48:25"
"205350289","1623","erikbern","2016-04-04 15:28:50"
"205361131","1623","ulzha","2016-04-04 15:48:54"
"205380321","1623","erikbern","2016-04-04 16:31:17"
"205380566","1623","erikbern","2016-04-04 16:31:43"
"205403527","1623","dlstadther","2016-04-04 17:22:17"
"205595425","1623","Tarrasch","2016-04-05 01:57:34"
"204207940","1622","Tarrasch","2016-04-01 02:10:45"
"216956085","1622","EntilZha","2016-05-04 18:23:56"
"217061906","1622","Tarrasch","2016-05-05 02:37:16"
"217183691","1622","EntilZha","2016-05-05 15:20:32"
"217329623","1622","Tarrasch","2016-05-06 01:56:48"
"217449846","1622","EntilZha","2016-05-06 14:07:33"
"217479979","1622","daveFNbuck","2016-05-06 15:45:02"
"242893103","1622","brahm-hired","2016-08-27 03:34:09"
"242893662","1622","daveFNbuck","2016-08-27 03:48:14"
"243016821","1622","Tarrasch","2016-08-29 02:04:52"
"203944264","1621","erikbern","2016-03-31 13:43:17"
"203949011","1621","riga","2016-03-31 13:49:53"
"203949601","1621","erikbern","2016-03-31 13:50:53"
"203956270","1621","riga","2016-03-31 14:10:40"
"203968736","1621","erikbern","2016-03-31 14:39:28"
"204221511","1621","Tarrasch","2016-04-01 02:53:15"
"204222797","1621","Tarrasch","2016-04-01 02:57:43"
"204322056","1621","riga","2016-04-01 09:09:07"
"204333726","1621","Tarrasch","2016-04-01 09:48:36"
"203749898","1620","Tarrasch","2016-03-31 04:42:43"
"203861197","1620","stephenpascoe","2016-03-31 10:03:45"
"203867380","1620","Tarrasch","2016-03-31 10:18:44"
"204013916","1620","brianestlin","2016-03-31 16:40:23"
"203732393","1619","Tarrasch","2016-03-31 03:13:06"
"203732411","1619","Tarrasch","2016-03-31 03:13:09"
"203747605","1619","jpotts18","2016-03-31 04:30:27"
"203747882","1619","jpotts18","2016-03-31 04:33:15"
"203750542","1619","Tarrasch","2016-03-31 04:44:59"
"203751391","1619","Tarrasch","2016-03-31 04:50:27"
"203988459","1619","mikekap","2016-03-31 15:34:05"
"204129672","1619","jpotts18","2016-03-31 21:05:54"
"204227334","1619","Tarrasch","2016-04-01 03:14:35"
"204227546","1619","Tarrasch","2016-04-01 03:16:25"
"204538948","1619","blacker","2016-04-01 19:41:20"
"205368032","1619","ulzha","2016-04-04 16:02:20"
"207110243","1619","jpotts18","2016-04-07 22:07:14"
"207180012","1619","Tarrasch","2016-04-08 02:27:16"
"207182818","1619","Tarrasch","2016-04-08 02:38:22"
"207382183","1619","dlstadther","2016-04-08 11:13:33"
"203728887","1618","Tarrasch","2016-03-31 03:06:38"
"203747323","1618","jpotts18","2016-03-31 04:27:18"
"203726627","1616","Tarrasch","2016-03-31 02:52:50"
"203922418","1616","PeteW","2016-03-31 12:57:09"
"203945498","1616","erikbern","2016-03-31 13:44:30"
"204220237","1616","Tarrasch","2016-04-01 02:42:17"
"205130739","1616","Tarrasch","2016-04-04 04:14:22"
"205296064","1616","PeteW","2016-04-04 13:28:31"
"205592347","1616","Tarrasch","2016-04-05 01:53:59"
"203412800","1615","erikbern","2016-03-30 12:39:45"
"203889386","1615","fjavieralba","2016-03-31 11:34:33"
"203071292","1614","erikbern","2016-03-29 19:53:07"
"203083556","1614","dlstadther","2016-03-29 20:19:26"
"203108767","1614","erikbern","2016-03-29 21:16:10"
"203136061","1614","dlstadther","2016-03-29 22:17:15"
"203196947","1614","Tarrasch","2016-03-30 02:19:40"
"203471407","1614","dlstadther","2016-03-30 14:53:11"
"203475380","1614","erikbern","2016-03-30 14:58:35"
"203475536","1614","erikbern","2016-03-30 14:58:47"
"203483003","1614","dlstadther","2016-03-30 15:13:45"
"203556742","1614","dlstadther","2016-03-30 18:04:08"
"203726442","1614","Tarrasch","2016-03-31 02:51:06"
"204075326","1614","dlstadther","2016-03-31 18:52:03"
"204394949","1614","erikbern","2016-04-01 13:22:28"
"205401967","1614","dlstadther","2016-04-04 17:18:36"
"221295804","1613","fjavieralba","2016-05-24 14:49:44"
"221298170","1613","fjavieralba","2016-05-24 14:57:02"
"221457384","1613","Tarrasch","2016-05-25 02:28:55"
"222297277","1613","jumanSalameh","2016-05-28 08:33:11"
"202832764","1612","Tarrasch","2016-03-29 11:04:28"
"202905461","1612","fabriziodemaria","2016-03-29 13:56:35"
"203201348","1612","Tarrasch","2016-03-30 02:31:41"
"204219533","1612","Tarrasch","2016-04-01 02:35:56"
"206822780","1612","fabriziodemaria","2016-04-07 11:21:45"
"211850975","1612","Tarrasch","2016-04-19 10:37:57"
"212415211","1612","ulzha","2016-04-20 13:04:56"
"212693746","1612","Tarrasch","2016-04-21 02:00:55"
"212770020","1612","ulzha","2016-04-21 06:47:06"
"212828624","1612","Tarrasch","2016-04-21 09:26:23"
"202877663","1611","erikbern","2016-03-29 12:50:09"
"202964916","1611","daveFNbuck","2016-03-29 15:42:01"
"203212138","1611","Tarrasch","2016-03-30 02:45:15"
"203494981","1611","daveFNbuck","2016-03-30 15:40:38"
"203794160","1611","interskh","2016-03-31 07:22:46"
"202877417","1610","erikbern","2016-03-29 12:48:58"
"203206641","1610","Tarrasch","2016-03-30 02:38:29"
"202194931","1609","Tarrasch","2016-03-28 02:16:47"
"202668414","1609","Tarrasch","2016-03-29 02:11:33"
"201282655","1608","erikbern","2016-03-25 13:39:45"
"201317046","1608","daveFNbuck","2016-03-25 14:39:40"
"201320213","1608","erikbern","2016-03-25 14:49:55"
"200929560","1607","erikbern","2016-03-24 17:07:32"
"200930413","1607","dlstadther","2016-03-24 17:09:26"
"200933390","1607","erikbern","2016-03-24 17:16:39"
"200933558","1607","dlstadther","2016-03-24 17:17:07"
"200937249","1607","erikbern","2016-03-24 17:26:45"
"200967081","1607","dlstadther","2016-03-24 18:49:31"
"200984881","1607","davemt","2016-03-24 19:34:12"
"202941145","1607","dlstadther","2016-03-29 15:00:55"
"202970671","1607","erikbern","2016-03-29 15:51:42"
"202970913","1607","erikbern","2016-03-29 15:52:27"
"203010285","1607","dlstadther","2016-03-29 17:24:51"
"203050301","1607","davemt","2016-03-29 18:57:00"
"203050368","1607","davemt","2016-03-29 18:57:09"
"203051677","1607","davemt","2016-03-29 19:00:08"
"203070562","1607","davemt","2016-03-29 19:51:22"
"203072116","1607","dlstadther","2016-03-29 19:54:47"
"203075402","1607","erikbern","2016-03-29 20:02:22"
"203560570","1607","dlstadther","2016-03-30 18:10:43"
"204078093","1607","dlstadther","2016-03-31 18:57:37"
"204084303","1607","erikbern","2016-03-31 19:10:10"
"207897104","1607","dlstadther","2016-04-10 02:00:03"
"208118646","1607","Tarrasch","2016-04-11 01:54:40"
"200773023","1606","Tarrasch","2016-03-24 10:15:06"
"200915378","1606","jimjh","2016-03-24 16:34:23"
"200657035","1605","Tarrasch","2016-03-24 04:16:28"
"200819738","1605","erikbern","2016-03-24 12:53:39"
"203405224","1605","leafjungle","2016-03-30 12:22:41"
"203412615","1605","erikbern","2016-03-30 12:39:23"
"207581533","1604","thomasgilgenast","2016-04-08 20:06:07"
"207679882","1604","dlstadther","2016-04-09 01:44:11"
"208327699","1604","stephenpascoe","2016-04-11 12:56:48"
"199743943","1603","Tarrasch","2016-03-22 10:33:52"
"199798028","1603","erikbern","2016-03-22 12:53:36"
"200146042","1603","Tarrasch","2016-03-23 03:06:01"
"198476381","1602","erikbern","2016-03-18 18:09:10"
"224191192","1602","andreabedini","2016-06-07 06:24:20"
"199085379","1601","Tarrasch","2016-03-21 02:04:06"
"199399033","1601","constantijn","2016-03-21 17:47:22"
"199585295","1601","Tarrasch","2016-03-22 02:09:25"
"197893836","1600","dlstadther","2016-03-17 14:09:18"
"198178181","1599","Tarrasch","2016-03-18 03:01:33"
"199694903","1598","Tarrasch","2016-03-22 08:20:01"
"199700591","1598","Tarrasch","2016-03-22 08:33:57"
"200654900","1598","Tarrasch","2016-03-24 04:12:37"
"200659557","1598","tdyas","2016-03-24 04:26:54"
"200662807","1598","tdyas","2016-03-24 04:52:37"
"200694149","1598","a1k0n","2016-03-24 06:25:21"
"200704907","1598","Tarrasch","2016-03-24 07:35:41"
"200819614","1598","erikbern","2016-03-24 12:53:02"
"200989568","1598","tdyas","2016-03-24 19:48:28"
"201008766","1598","erikbern","2016-03-24 20:38:24"
"201022411","1598","tdyas","2016-03-24 21:12:33"
"201058032","1598","tdyas","2016-03-24 22:33:58"
"201114364","1598","Tarrasch","2016-03-25 02:47:56"
"203674897","1598","tdyas","2016-03-30 23:03:46"
"203675666","1598","tdyas","2016-03-30 23:05:50"
"203718457","1598","tdyas","2016-03-31 02:16:32"
"203732780","1598","Tarrasch","2016-03-31 03:16:24"
"203733033","1598","Tarrasch","2016-03-31 03:17:32"
"203949056","1598","erikbern","2016-03-31 13:49:57"
"205581930","1598","tdyas","2016-04-05 01:31:35"
"205614053","1598","Tarrasch","2016-04-05 02:44:57"
"197390660","1597","dlstadther","2016-03-16 15:45:53"
"197393219","1597","erikbern","2016-03-16 15:53:18"
"197393427","1597","erikbern","2016-03-16 15:53:51"
"197073033","1596","erikbern","2016-03-15 23:59:04"
"197209838","1596","Fsero","2016-03-16 08:28:06"
"197240795","1596","Tarrasch","2016-03-16 10:05:21"
"197259855","1596","Fsero","2016-03-16 10:53:17"
"197263364","1596","vicentgodella","2016-03-16 11:07:00"
"197264358","1596","Fsero","2016-03-16 11:09:34"
"197274922","1596","dlstadther","2016-03-16 11:28:57"
"197275301","1596","Fsero","2016-03-16 11:30:02"
"197735573","1596","Fsero","2016-03-17 07:14:30"
"197890491","1596","erikbern","2016-03-17 13:59:30"
"197899534","1596","Fsero","2016-03-17 14:20:47"
"197957414","1596","erikbern","2016-03-17 16:21:54"
"198373876","1596","Fsero","2016-03-18 14:01:03"
"198393832","1596","erikbern","2016-03-18 14:48:33"
"196840972","1595","erikbern","2016-03-15 14:16:27"
"196893675","1595","jewer","2016-03-15 15:55:53"
"196901302","1595","erikbern","2016-03-15 16:11:55"
"196948326","1595","jewer","2016-03-15 17:56:11"
"196958708","1595","erikbern","2016-03-15 18:19:24"
"243066348","1594","hevy-CC4477","2016-08-29 08:41:17"
"196357540","1593","erikbern","2016-03-14 15:05:33"
"196361863","1593","dlstadther","2016-03-14 15:13:29"
"196422009","1593","dlstadther","2016-03-14 17:24:11"
"196625584","1593","Tarrasch","2016-03-15 02:43:57"
"196299962","1592","erikbern","2016-03-14 13:00:24"
"196762910","1592","Tarrasch","2016-03-15 10:48:04"
"195650624","1591","ihat","2016-03-12 03:30:07"
"196107328","1591","Tarrasch","2016-03-14 02:09:40"
"196108127","1590","Tarrasch","2016-03-14 02:12:05"
"196147895","1590","fy0","2016-03-14 05:19:00"
"195288601","1589","Tarrasch","2016-03-11 09:36:32"
"196113322","1589","Tarrasch","2016-03-14 02:39:49"
"196443081","1589","daveFNbuck","2016-03-14 17:59:33"
"195147016","1588","Tarrasch","2016-03-11 02:20:20"
"195249104","1588","oluies","2016-03-11 08:14:33"
"195260545","1588","Tarrasch","2016-03-11 08:44:55"
"194787293","1587","Tarrasch","2016-03-10 10:47:02"
"194815944","1587","oluies","2016-03-10 12:13:46"
"194863905","1586","dlstadther","2016-03-10 14:14:14"
"194325034","1585","erikbern","2016-03-09 14:44:22"
"196763494","1585","Tarrasch","2016-03-15 10:50:55"
"196768744","1585","dlstadther","2016-03-15 11:14:16"
"197115380","1585","Tarrasch","2016-03-16 02:14:40"
"194296209","1584","joemeszaros","2016-03-09 13:27:51"
"194295079","1583","jpiper","2016-03-09 13:25:09"
"194296281","1583","erikbern","2016-03-09 13:28:08"
"194307464","1583","jpiper","2016-03-09 13:57:55"
"194322481","1583","dlstadther","2016-03-09 14:38:42"
"194326621","1583","erikbern","2016-03-09 14:47:14"
"194834447","1583","jpiper","2016-03-10 13:08:43"
"194851962","1583","jpiper","2016-03-10 13:55:22"
"195148014","1583","Tarrasch","2016-03-11 02:22:51"
"194105353","1582","erikbern","2016-03-09 04:01:24"
"193825231","1581","erikbern","2016-03-08 15:32:15"
"193846578","1581","joemeszaros","2016-03-08 16:21:49"
"193849326","1581","erikbern","2016-03-08 16:26:06"
"193873541","1581","joemeszaros","2016-03-08 17:12:03"
"194078736","1581","Tarrasch","2016-03-09 02:36:19"
"194195738","1581","joemeszaros","2016-03-09 09:09:54"
"194206826","1581","Tarrasch","2016-03-09 09:33:06"
"193065281","1580","Tarrasch","2016-03-07 02:40:30"
"193298561","1580","deuxpi","2016-03-07 15:28:38"
"193053308","1579","Tarrasch","2016-03-07 02:15:54"
"193287791","1579","davemt","2016-03-07 15:05:13"
"193302654","1579","davemt","2016-03-07 15:36:06"
"193312135","1579","erikbern","2016-03-07 15:53:53"
"193557384","1579","Tarrasch","2016-03-08 02:12:08"
"192285132","1578","erikbern","2016-03-04 13:32:03"
"226977262","1578","akaul","2016-06-19 03:27:44"
"192016919","1577","daveFNbuck","2016-03-03 23:21:41"
"192059035","1577","Tarrasch","2016-03-04 02:07:00"
"203875633","1576","jurriaan","2016-03-31 10:47:58"
"203946054","1576","erikbern","2016-03-31 13:45:29"
"204223671","1576","Tarrasch","2016-04-01 03:01:21"
"232988780","1576","ShT3ch","2016-07-15 15:44:08"
"253784452","1576","mfcabrera","2016-10-14 12:19:04"
"190795361","1575","garynackenson","2016-03-01 16:26:41"
"191022340","1574","Tarrasch","2016-03-02 02:32:21"
"191239202","1574","joemeszaros","2016-03-02 13:32:25"
"191286297","1574","fy0","2016-03-02 15:24:48"
"191551742","1574","Tarrasch","2016-03-03 02:46:50"
"191723149","1574","joemeszaros","2016-03-03 11:50:59"
"193618556","1574","Tarrasch","2016-03-08 05:46:15"
"193668336","1574","joemeszaros","2016-03-08 08:52:49"
"193986825","1574","joemeszaros","2016-03-08 22:03:10"
"194084151","1574","Tarrasch","2016-03-09 02:46:15"
"194086831","1574","Tarrasch","2016-03-09 02:49:12"
"194234738","1574","joemeszaros","2016-03-09 10:43:13"
"194238428","1574","Tarrasch","2016-03-09 10:48:36"
"194261101","1574","joemeszaros","2016-03-09 11:53:20"
"194760570","1574","joemeszaros","2016-03-10 09:48:58"
"194775097","1574","Tarrasch","2016-03-10 10:17:21"
"190307624","1573","deuxpi","2016-02-29 17:48:54"
"193298122","1573","deuxpi","2016-03-07 15:27:36"
"190600239","1572","Tarrasch","2016-03-01 07:47:54"
"190600709","1570","Tarrasch","2016-03-01 07:51:26"
"190619027","1570","Tarrasch","2016-03-01 08:55:44"
"189509000","1569","erikbern","2016-02-26 22:28:10"
"189513075","1569","daveFNbuck","2016-02-26 22:39:35"
"190599872","1569","Tarrasch","2016-03-01 07:46:41"
"190646185","1569","stephenpascoe","2016-03-01 10:08:22"
"190712012","1569","erikbern","2016-03-01 12:53:49"
"190815699","1569","daveFNbuck","2016-03-01 17:03:08"
"188997974","1568","erikbern","2016-02-25 21:36:27"
"189092033","1568","oombadness","2016-02-26 03:19:47"
"190594350","1568","Tarrasch","2016-03-01 07:37:24"
"233655576","1567","Lucas-C","2016-07-19 14:44:58"
"234288580","1567","Lucas-C","2016-07-21 15:24:23"
"188578682","1566","erikbern","2016-02-25 02:59:37"
"190591619","1566","Tarrasch","2016-03-01 07:27:53"
"190816848","1566","daveFNbuck","2016-03-01 17:05:42"
"191020871","1566","Tarrasch","2016-03-02 02:22:41"
"188578841","1565","erikbern","2016-02-25 03:00:48"
"188580578","1565","daveFNbuck","2016-02-25 03:07:01"
"188590350","1565","erikbern","2016-02-25 03:43:53"
